ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],MOFname,total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,pure_uptake_CO2_298.00_1600000
0,1562.92,3.56624,4.42187,4.4192,238.206,0,0,0.120153,0.17242,1.435,YUSGOJ_SL,238.206,165.9972125,0.17242,0.120153,2.7225,26.697,
1383.41,3240.79,4.45966,5.40391,5.39413,0,0.264598,0.42692,0,0,1.61347,YUSWEQ_clean,1383.41,857.4129051,0.42692,0.264598,1.4884,25.1808,
1454.37,3286.81,4.77812,5.63795,5.63069,0,0.279846,0.4452,0,0,1.59088,YUSWIU_clean,1454.37,914.1921452,0.4452,0.279846,1.4884,25.1808,
0,6446.09,2.67025,13.52669,13.52669,988.733,0,0,0.413177,0.3827,0.926237,YUVGOL_SL,988.733,1067.473012,0.3827,0.413177,2.7225,19.2555,
0,1075.54,2.50529,4.27514,4.26064,128.993,0,0,0.132813,0.18868,1.42065,YUXMUZ_clean,128.993,90.79857812,0.18868,0.132813,3.7249,5.8672,
1738.12,6475.05,14.41981,17.65359,17.65359,0,0.975806,0.67226,0,0,0.688928,YUXQIS_clean,1738.12,2522.934182,0.67226,0.975806,2.8561,33.5296,
1973.18,3379.87,5.76726,7.81236,7.81236,0,0.651632,0.57336,0,0,0.879883,YUXQOY_clean,1973.18,2242.548157,0.57336,0.651632,2.8561,33.5296,
631.383,3968.64,4.56878,5.00131,4.98439,0,0.170291,0.24552,0,0,1.44177,YUYBIF_clean,631.383,437.9221374,0.24552,0.170291,2.8561,21.9024,
861.2,5067.41,4.47094,5.37118,5.33272,0,0.195396,0.26372,0,0,1.34967,YUYGOQ_clean,861.2,638.0819015,0.26372,0.195396,2.8561,27.90528,
824.333,5049.85,4.3746,5.22265,5.21018,0,0.187365,0.25376,0,0,1.35436,YUYLIP_clean,824.333,608.6513187,0.25376,0.187365,2.8561,27.90528,
761.619,5018.36,4.25116,5.28891,5.28891,0,0.202574,0.24594,0,0,1.21408,YUYLOV_clean,761.619,627.3219228,0.24594,0.202574,2.8561,27.13013333,
0,1635.81,2.8824,5.58636,5.58636,433.855,0,0,0.156427,0.23204,1.48338,YUZBIG_clean,433.855,292.4773153,0.23204,0.156427,2.7225,20.064,
0,1635.39,2.86811,5.56489,5.54943,436.97,0,0,0.156898,0.2328,1.48376,YUZBUS_clean,436.97,294.5018062,0.2328,0.156898,2.7225,20.064,
0,1638.63,2.90827,5.53805,5.53206,432.096,0,0,0.158182,0.23424,1.48083,YUZCAZ_clean,432.096,291.793116,0.23424,0.158182,2.7225,20.064,
0,1660.95,3.02415,5.25441,5.25441,445.5,0,0,0.163101,0.23828,1.46093,YUZCED_clean,445.5,304.942742,0.23828,0.163101,2.7225,20.064,
1769.58,62750.1,8.91717,12.85482,12.83553,0,0.513485,0.63478,0,0,1.23622,YUZCON_clean,1769.58,1431.444241,0.63478,0.513485,4.516130769,29.18178462,
0,4024.52,2.79597,4.94283,4.92875,123.792,0,0,0.0824429,0.1023,1.24086,YUZJOU_clean,123.792,99.76306755,0.1023,0.0824429,3.61,23.104,
2044.94,66220,9.22584,21.49816,21.49816,0,1.64243,0.76636,0,0,0.4666,YUZPEQ_clean,2044.94,4382.640377,0.76636,1.64243,2.7225,26.488,
1905.8,80258.2,10.2733,24.28265,24.27637,0,1.95472,0.79272,0,0,0.405541,YUZPIU_clean,1905.8,4699.40154,0.79272,1.95472,2.7225,26.488,
2135.05,44252.6,6.66271,20.08724,20.08724,0,1.19625,0.71516,0,0,0.597835,YUZPOA_clean,2135.05,3571.303119,0.71516,1.19625,2.7225,26.488,
1054.4,3112.61,5.00118,7.04018,6.73681,2.52592,0.290293,0.3248,0,0,1.11887,YUZRAO_clean,1056.92592,944.6369283,0.3248,0.290293,3.5344,35.89546667,
0,2376.47,3.71285,5.15837,5.1262,430.348,0,0,0.14229,0.17966,1.26263,YUZXAT_clean,430.348,340.8346071,0.17966,0.14229,2.7225,21.384,
0,2336.92,3.35117,5.33809,5.33809,541.74,0,0,0.131669,0.28208,2.14234,ZACCUB_clean,541.74,252.8730267,0.28208,0.131669,3.2761,28.0188,
2008.85,92471.2,8.45279,18.23634,16.64116,0,1.36995,0.74082,0,0,0.540764,ZACHET_clean,2008.85,3714.836786,0.74082,1.36995,2.7225,23.5554,
1918.37,18050.7,6.50331,13.14331,13.13038,0,0.731593,0.65134,0,0,0.890304,ZACHIX_clean,1918.37,2154.73591,0.65134,0.731593,3.61,26.144,
0,6367.94,3.63608,8.16636,8.16636,1114.4,0,0,0.304307,0.42716,1.40372,ZAFXAI_clean,1114.4,793.8905195,0.42716,0.304307,1.4884,33.5744,
2678.3,12374.9,8.40432,10.74057,8.92854,0,1.51634,0.76452,0,0,0.504189,ZAHLEC_clean,2678.3,5312.095266,0.76452,1.51634,3.61,25.13066667,
2443.7,11546.5,5.82196,9.47109,9.47109,0,1.23441,0.69834,0,0,0.565726,ZAHLIG_clean,2443.7,4319.582271,0.69834,1.23441,3.61,25.13066667,
0,1757.78,3.56851,4.61661,4.61661,371.461,0,0,0.111047,0.21374,1.92477,ZALDUO_clean,371.461,192.9898118,0.21374,0.111047,4.2886,31.53173333,
1100.29,2220.62,4.56528,6.62075,6.62075,0,0.189335,0.34396,0,0,1.81667,ZALGEB_clean,1100.29,605.6631089,0.34396,0.189335,3.654511111,29.7904,
0,1065.61,3.31264,4.61571,4.61571,191.718,0,0,0.0666754,0.11214,1.68188,ZALMIL_clean,191.718,113.9902966,0.11214,0.0666754,3.5344,29.80928,
1092.43,3415.48,3.78386,5.87604,5.8692,4.84944,0.380755,0.39668,0.00236124,0.00246,1.04183,ZALREM_clean,1097.27944,1053.223117,0.39914,0.38311624,2.8561,29.068,
1066.91,9250.34,6.13717,6.95842,6.94512,0,0.229741,0.32154,0,0,1.39957,ZAQWEW_clean,1066.91,762.3127103,0.32154,0.229741,2.232185714,14.04502857,
0,3513.95,2.42678,4.11299,4.11299,73.2349,0,0,0.0352123,0.06104,1.73348,ZARFOQ_clean,73.2349,42.24732907,0.06104,0.0352123,2.7225,20.394,
1745.04,7755.52,7.66595,9.09773,9.09773,0,0.641398,0.51674,0,0,0.805646,ZARLIP_clean,1745.04,2166.013361,0.51674,0.641398,2.7225,24.9744,
1662.6,14291.2,4.25441,7.59086,7.5897,0.298467,0.460978,0.48456,0,0,1.05116,ZARLOV_clean,1662.898467,1581.965131,0.48456,0.460978,2.7225,23.936,
0,1070.75,3.64959,4.16883,4.16883,140.982,0,0,0.172347,0.2016,1.16973,ZARTAP03_clean,140.982,120.5252494,0.2016,0.172347,3.3489,33.3792,
1598.54,8775.49,6.49977,8.08211,8.07086,0,0.297496,0.47806,0,0,1.60695,ZARVIZ_clean,1598.54,994.7664831,0.47806,0.297496,2.9433,36.81782857,
642.448,2436.57,3.95101,5.22384,5.21614,0,0.193874,0.2567,0,0,1.32405,ZARZAV_clean,642.448,485.2143046,0.2567,0.193874,2.7225,21.384,
1126.42,1395.7,8.06587,8.3258,8.3258,0,0.324747,0.39162,0,0,1.20593,ZASJAG_clean,1126.42,934.0674832,0.39162,0.324747,2.8561,28.392,
700.988,1771.29,3.95884,5.34498,5.34498,0,0.224703,0.27736,0,0,1.23434,ZASTUK_clean,700.988,567.9051153,0.27736,0.224703,2.4025,26.66,
0,2950.3,2.90422,5.45393,5.45393,638.788,0,0,0.145755,0.2537,1.74059,ZAVMIU_clean,638.788,366.9950994,0.2537,0.145755,3.865,25.456,
1342.79,5068.35,4.45708,5.39742,5.34403,0,0.315811,0.3999,0,0,1.26627,ZAVPET_clean,1342.79,1060.42945,0.3999,0.315811,1.21,29.293,
1293.98,2508.17,4.4404,5.34624,5.30939,0,0.317761,0.40756,0,0,1.2826,ZAVPIX_clean,1293.98,1008.872603,0.40756,0.317761,1.2544,29.8256,
1316.71,5029.93,4.47073,5.37051,5.34725,0,0.309579,0.39664,0,0,1.28123,ZAVPOD_clean,1316.71,1027.69214,0.39664,0.309579,1.2769,30.0919,
1277.16,4958.59,4.48097,5.33865,5.3256,0,0.294404,0.39008,0,0,1.32498,ZAVQAQ_clean,1277.16,963.9088892,0.39008,0.294404,1.3689,27.1323,
1283.51,4938.68,4.48233,5.32077,5.32077,0,0.294747,0.39338,0,0,1.33464,ZAVQEU_clean,1283.51,961.6900438,0.39338,0.294747,1.44,27.828,
1248.52,4919.51,4.48289,5.30607,5.30386,0,0.285619,0.38676,0,0,1.35411,ZAVQIY_clean,1248.52,922.0225831,0.38676,0.285619,1.44,27.828,
1280.27,4933.72,4.54894,5.3264,5.3264,0,0.288709,0.39112,0,0,1.35472,ZAVQOE_clean,1280.27,945.0439943,0.39112,0.288709,1.21,25.509,
1263.82,4916.49,4.52403,5.30653,5.30403,0,0.283786,0.38854,0,0,1.36913,ZAVQUK_clean,1263.82,923.0825415,0.38854,0.283786,1.4884,28.2918,
1281.66,4912.85,4.57646,5.32227,5.32227,0,0.282252,0.38858,0,0,1.37671,ZAVRAR_clean,1281.66,930.9585897,0.38858,0.282252,1.5129,28.5237,
1271.11,4855.04,4.55872,5.30179,5.30179,0,0.276674,0.3872,0,0,1.39948,ZAVREV_clean,1271.11,908.2730729,0.3872,0.276674,1.5376,28.7556,
1283.21,4893.69,4.62627,5.32783,5.32783,0,0.276028,0.3845,0,0,1.39297,ZAVRIZ_clean,1283.21,921.2043332,0.3845,0.276028,1.5625,28.9875,
741.862,4267.7,3.7719,5.67387,5.66477,37.0714,0.338846,0.34366,0.0372114,0.03774,1.01421,ZAXQOG_clean,778.9334,768.0198381,0.3814,0.3760574,3.61,23.104,
0,863.011,2.96859,4.52908,4.52908,127.002,0,0,0.100548,0.14632,1.45523,ZAXWAY_clean,127.002,87.27280224,0.14632,0.100548,2.58245,28.2464,
0,823.97,2.78456,4.15244,4.07396,50.5455,0,0,0.0624643,0.09786,1.56665,ZAXWEC_clean,50.5455,32.26342833,0.09786,0.0624643,2.46745,26.8704,
1237.25,645.814,5.70042,6.78822,6.78792,0,0.367886,0.4307,0,0,1.17074,ZAZBUZ_clean,1237.25,1056.810223,0.4307,0.367886,3.61,19.608,
1455.94,135504,5.62688,14.33219,14.33219,241.905,0.359346,0.41244,0.0627662,0.07204,1.14775,ZAZNUL_clean,1697.845,1479.281202,0.48448,0.4221122,2.5921,21.4613,
2140.03,1994.71,7.75871,10.01013,10.01013,0,1.06882,0.71776,0,0,0.671545,ZECKOJ_clean,2140.03,3186.726132,0.71776,1.06882,3.61,24.624,
0,6231.06,2.90221,4.28685,4.28685,105.979,0,0,0.0567296,0.08202,1.44581,ZECYEN_clean,105.979,73.30077949,0.08202,0.0567296,3.7249,13.2784,
0,2946.45,3.66432,4.6264,4.6264,260.909,0,0,0.125308,0.172,1.37262,ZEDLOL_clean,260.909,190.081013,0.172,0.125308,2.8561,27.716,
813.479,3782.29,4.23281,5.11458,5.10868,0,0.243221,0.29588,0,0,1.21651,ZEDQEG_clean,813.479,668.6989832,0.29588,0.243221,1,15.48,
0,3539.08,3.56751,5.08255,5.06998,407.791,0,0,0.197194,0.24548,1.24486,ZEDROR_clean,407.791,327.5798082,0.24548,0.197194,2.7225,27.72,
1311.41,5564.86,4.55391,5.65082,5.6492,0.393033,0.38704,0.39936,0,0,1.03183,ZEDZAL01_clean,1311.803033,1271.336396,0.39936,0.38704,1.2769,31.0976,
1302.94,5564.86,4.57272,5.65964,5.65578,0.510944,0.381651,0.3938,0,0,1.03183,ZEDZAL_clean,1303.450944,1263.241953,0.3938,0.381651,1.2769,31.0976,
0,3157.6,2.45296,4.47673,4.47673,163.708,0,0,0.059583,0.1178,1.97707,ZEFLAZ01_clean,163.708,82.8033403,0.1178,0.059583,3.5344,37.2992,
0,2390.67,2.49516,5.14656,5.14494,273.045,0,0,0.0649084,0.13256,2.04226,ZEFVEN_clean,273.045,133.6974724,0.13256,0.0649084,2.6682,34.1662,
0,2412.93,2.5027,5.15122,5.12356,268.011,0,0,0.0657152,0.13126,1.99741,ZEFVIR_clean,268.011,134.1792621,0.13126,0.0657152,2.6314,33.68508,
0,6719.97,3.30833,7.31541,7.31541,573.528,0,0,0.160459,0.19372,1.20729,ZEGSUB_clean,573.528,475.0540467,0.19372,0.160459,1,21.78666667,
0,2099.09,2.64971,4.12583,4.06091,167.494,0,0,0.0995214,0.202,2.02971,ZEHCAQ02_clean,167.494,82.52114834,0.202,0.0995214,2.7225,19.866,
0,2114.73,2.71451,4.19888,4.16949,213.822,0,0,0.103155,0.20848,2.02103,ZEHCAQ_clean,213.822,105.7985285,0.20848,0.103155,2.7225,19.866,
0,4177.22,3.12391,5.41315,5.3949,190.835,0,0,0.0604539,0.08488,1.40405,ZEKROY_clean,190.835,135.9175243,0.08488,0.0604539,0.6724,7.4784,
2509.7,18189.5,5.23853,8.24038,8.14946,0,0.872087,0.66754,0,0,0.765451,ZELQAK_clean,2509.7,3278.72065,0.66754,0.872087,2.7225,18.447,
1785.75,5020.15,11.06843,16.90888,16.90888,0,2.33436,0.84488,0,0,0.361932,ZELROZ_manual,1785.75,4933.937867,0.84488,2.33436,2.7225,22.704,
0,2084.46,2.59644,4.30674,4.22483,150.659,0,0,0.0556995,0.09562,1.71671,ZERNIV_clean,150.659,87.76030896,0.09562,0.0556995,1.21,32.2025,
0,2065.04,2.64863,4.35265,4.35265,133.696,0,0,0.0547434,0.09592,1.75217,ZERNOB_clean,133.696,76.30309844,0.09592,0.0547434,1.5129,35.793,
238.912,1461.18,4.02903,4.4965,4.49472,0,0.0849393,0.13296,0,0,1.56535,ZERQOE_clean,238.912,152.6252915,0.13296,0.0849393,1,20.64,
960.717,5424.28,6.73421,7.4185,7.4185,0,0.278686,0.31654,0,0,1.13583,ZETLER_clean,960.717,845.8281609,0.31654,0.278686,2.7225,22.044,
0,2056.26,3.14594,4.19566,4.16926,154.526,0,0,0.0639776,0.15002,2.34488,ZETMES_clean,154.526,65.89932107,0.15002,0.0639776,2.3074,31.1604,
0,2078.32,3.19935,4.70961,4.70961,514.677,0,0,0.0964723,0.21056,2.1826,ZETMOC_clean,514.677,235.8091267,0.21056,0.0964723,2.384066667,26.73333333,
0,3984.08,2.77473,4.3933,4.07307,32.9414,0,0,0.0114158,0.02734,2.39493,ZETPUL_clean,32.9414,13.75464001,0.02734,0.0114158,1.4884,37.0392,
0,3989.93,2.76215,4.38482,4.38482,29.9095,0,0,0.0114208,0.02704,2.36761,ZETQAS_clean,29.9095,12.63278158,0.02704,0.0114208,1.21,33.396,
0,4068.31,2.73604,4.43317,4.43317,37.0793,0,0,0.012765,0.02906,2.27654,ZETQEW_clean,37.0793,16.28756798,0.02906,0.012765,1.44,37.962,
0,4154.53,2.70419,4.38937,4.38937,32.7063,0,0,0.0141107,0.03076,2.1799,ZETQIA_clean,32.7063,15.00357815,0.03076,0.0141107,1.2996,34.6104,
1767.58,27245.7,6.45797,8.31732,8.30907,0.00802759,0.674486,0.49218,0,0,0.729711,ZEVXAB_clean,1767.588028,2422.312433,0.49218,0.674486,3.61,23.104,
1102.08,1420.41,4.11889,5.43641,5.43641,0,0.31549,0.34768,0,0,1.10203,ZEXKUK_clean,1102.08,1000.045371,0.34768,0.31549,3.5344,37.2992,
1473.22,14325.2,5.80354,10.33904,10.33904,0,0.407153,0.4717,0,0,1.15853,ZEXSOM_clean,1473.22,1271.628702,0.4717,0.407153,1.5376,34.1248,
0,2339.7,3.42627,4.88259,4.87229,452.751,0,0,0.219351,0.30058,1.37031,ZEZPAX_clean,452.751,330.4004203,0.30058,0.219351,1.4884,25.1808,
718.839,2364.23,3.8688,4.9314,4.91047,0,0.268178,0.35822,0,0,1.33575,ZEZPIF_clean,718.839,538.1538462,0.35822,0.268178,1.44,24.768,
0,1116.93,3.17956,5.01325,5.01325,470.214,0,0,0.224707,0.30478,1.35634,ZEZPOL_clean,470.214,346.6785614,0.30478,0.224707,1.44,24.768,
1372.64,1387.18,4.73515,6.86808,6.86808,0,0.344934,0.4342,0,0,1.25879,ZEZPUR_clean,1372.64,1090.443998,0.4342,0.344934,1.4884,20.984,
1379.8,1381.26,4.76238,6.85728,6.85728,0,0.344125,0.43208,0,0,1.25559,ZEZQAY_clean,1379.8,1098.925605,0.43208,0.344125,1.21,18.92,
1367.38,1408.32,4.79829,6.88408,6.69844,0,0.356347,0.43298,0,0,1.21505,ZEZQIG_clean,1367.38,1125.369326,0.43298,0.356347,1.44,20.64,
2055.3,11030,7.88152,17.08225,11.63664,0,1.03683,0.75636,0,0,0.729494,ZICCIZ_clean,2055.3,2817.432357,0.75636,1.03683,2.9632,25.64008421,
1812.03,2693.85,5.48309,9.63216,9.63216,0,0.728943,0.5883,0,0,0.807059,ZIDBEV_clean,1812.03,2245.226185,0.5883,0.728943,3.61,14.82,
1719.72,19779.9,5.55883,8.84838,8.83355,0,0.551275,0.48826,0,0,0.885692,ZIDNEH_clean,1719.72,1941.66821,0.48826,0.551275,3.1684,34.5498,
1765.47,17486.3,6.57481,11.59694,11.57207,82.3524,0.665772,0.57682,0.0437446,0.0379,0.866393,ZIGFIG_clean,1847.8224,2132.776234,0.61472,0.7095166,2.7556,22.8416,
0,3820.18,3.34297,5.41641,5.39817,590.924,0,0,0.185291,0.24496,1.32203,ZIGWUJ_clean,590.924,446.9822924,0.24496,0.185291,2.4025,24.88266667,
823.435,2908.53,4.89277,5.31623,5.31046,0,0.206575,0.24358,0,0,1.17914,ZIHFUR01_clean,823.435,698.3352274,0.24358,0.206575,3.7249,23.4688,
834.706,2920.57,4.96221,5.26061,5.22095,0,0.21116,0.24796,0,0,1.17428,ZIHFUR_clean,834.706,710.8236536,0.24796,0.21116,3.7249,23.4688,
0,1283.98,3.49261,4.34589,4.31959,169.07,0,0,0.117228,0.13012,1.10997,ZIHTEP_clean,169.07,152.3194321,0.13012,0.117228,1.6039,14.7733,
0,2186.52,3.42429,5.27877,5.23095,665.987,0,0,0.25552,0.31308,1.22527,ZIJVOF01_clean,665.987,543.5430558,0.31308,0.25552,3.61,24.624,
0,2185.47,3.36573,5.27888,5.25458,662.86,0,0,0.256376,0.31428,1.22585,ZIJVOF02_clean,662.86,540.7350002,0.31428,0.256376,3.61,24.624,
0,2185.54,3.31943,5.29078,5.29078,674.396,0,0,0.257298,0.3154,1.22582,ZIJVOF_clean,674.396,550.1590772,0.3154,0.257298,3.61,24.624,
0,6817.66,3.39179,6.17439,6.16782,673.899,0,0,0.180019,0.22984,1.27675,ZIKCED_clean,673.899,527.8237713,0.22984,0.180019,2.7225,27.72,
2194.2,2428.25,5.58584,7.07783,7.07783,0,0.802385,0.62824,0,0,0.782965,ZIKJIO_clean,2194.2,2802.424119,0.62824,0.802385,3.61,26.144,
733.328,2268.94,4.28704,4.9863,4.9863,0,0.270716,0.27064,0,0,0.999721,ZILBAZ_clean,733.328,733.5326556,0.27064,0.270716,3.5344,24.3648,
686.518,3173.63,3.8062,4.97187,4.93999,22.1628,0.282167,0.2689,0.0177338,0.0169,0.952981,ZILBED_clean,708.6808,743.6463056,0.2858,0.2999008,3.5344,24.3648,
1311.7,6522.42,5.88445,9.14666,8.01264,0,0.470051,0.43592,0,0,0.927388,ZILBIH_clean,1311.7,1414.402602,0.43592,0.470051,3.5344,37.2992,
1978.31,5053.65,10.40707,15.80176,15.80176,0,2.06866,0.80936,0,0,0.391248,ZILBUT_clean,1978.31,5056.409234,0.80936,2.06866,2.7225,22.704,
2348.37,12642.1,7.96955,9.30653,8.40209,0,1.08855,0.69604,0,0,0.639421,ZILFOR_manual,2348.37,3672.650726,0.69604,1.08855,3.61,29.032,
2008.48,5824.65,6.92586,7.41611,7.31787,0,0.855051,0.59222,0,0,0.692613,ZIMHUA_clean,2008.48,2899.85894,0.59222,0.855051,2.7225,10.032,
1925.14,7656.71,4.17886,8.8325,8.8325,0,0.51901,0.59,0,0,1.13678,ZIMLEO_clean,1925.14,1693.502701,0.59,0.51901,1.4884,20.496,
1942.49,7727.98,4.20987,8.92267,8.92267,0,0.530698,0.5912,0,0,1.114,ZIMLIS_clean,1942.49,1743.707361,0.5912,0.530698,1.21,18.48,
1972.51,8590.15,6.02893,15.44798,15.44798,0,1.24487,0.7214,0,0,0.579498,ZIMTAS_clean,1972.51,3403.82538,0.7214,1.24487,3.61,29.108,
1987.35,11480,6.72913,9.10665,9.10665,0,0.91363,0.57522,0,0,0.629598,ZIQJEQ_clean,1987.35,3156.537981,0.57522,0.91363,3.61,23.104,
1359.63,4367.3,4.72641,8.69313,8.31387,0,0.45942,0.40946,0,0,0.891254,ZIQWED_clean,1359.63,1525.52471,0.40946,0.45942,3.61,18.4832,
471.635,1202.52,3.96927,4.76853,4.66022,0,0.210466,0.27096,0,0,1.28743,ZISFEO01_clean,471.635,366.338364,0.27096,0.210466,2.4025,26.66,
622.1,1293.87,4.0904,4.87799,4.87799,0,0.246328,0.29474,0,0,1.19653,ZISFEO_clean,622.1,519.9201023,0.29474,0.246328,2.4025,21.328,
2018.34,10190.8,5.73353,10.937,10.937,0,0.852212,0.6446,0,0,0.756384,ZISNEW_clean,2018.34,2668.406524,0.6446,0.852212,3.61,26.144,
945.238,2601.57,4.91539,5.9099,5.73695,0,0.266098,0.34298,0,0,1.28892,ZISYAD_clean,945.238,733.3566086,0.34298,0.266098,3.61,21.66,
0,277.525,2.67785,5.61381,5.61381,501.249,0,0,0.127565,0.37446,2.93545,ZITWIK01_clean,501.249,170.7571241,0.37446,0.127565,2.8561,123.3024,
0,1074.53,2.58635,4.90324,4.90324,498.802,0,0,0.235613,0.34732,1.47411,ZITWIK_clean,498.802,338.3750195,0.34732,0.235613,2.8561,30.8256,
1987.89,27158.7,13.61239,21.35428,21.35428,0,1.49074,0.76944,0,0,0.516145,ZIVCOY_clean,1987.89,3851.417722,0.76944,1.49074,3.61,26.144,
1108.29,9692.38,4.53903,7.47107,7.43631,49.5306,0.318579,0.34874,0.0176674,0.01934,1.09467,ZIWLUO_clean,1157.8206,1057.689167,0.36808,0.3362464,2.7225,21.384,
400.196,1892.34,3.81576,4.39347,4.39171,0,0.0917349,0.1623,0,0,1.76923,ZIWMEZ_clean,400.196,226.1978375,0.1623,0.0917349,3.7249,14.668,
0,1183.62,3.37487,4.68935,4.68935,367.178,0,0,0.193543,0.26942,1.39204,ZIWTII_clean,367.178,263.7697193,0.26942,0.193543,3.7249,17.6016,
0,811.202,3.3088,4.16938,4.16938,65.4085,0,0,0.111445,0.16362,1.46817,ZIYPUU_clean,65.4085,44.55103973,0.16362,0.111445,2.8561,28.392,
852.059,3952.52,4.00901,4.97539,4.96475,0,0.115431,0.3073,0,0,2.66219,ZIZTEJ_clean,852.059,320.0594248,0.3073,0.115431,1.9044,23.0598,
0,1245.89,3.31985,4.99186,4.98584,568.423,0,0,0.122343,0.2329,1.90366,ZIZTOT_clean,568.423,298.5948121,0.2329,0.122343,1.9044,18.9888,
1262.01,11008,6.38948,7.06064,7.05132,0,0.190343,0.38128,0,0,2.00312,ZIZXEN_clean,1262.01,630.0221654,0.38128,0.190343,3.7249,13.8646375,
0,6925.43,2.9377,4.36307,4.26885,84.4176,0,0,0.0430225,0.05688,1.3221,ZOBYOG_clean,84.4176,63.8511459,0.05688,0.0430225,2.7225,15.708,
2514.36,9516.34,5.82761,8.07986,8.06722,0,0.964974,0.67776,0,0,0.702361,ZOFZIF_clean,2514.36,3579.868472,0.67776,0.964974,2.4025,23.994,
2394.95,5000.23,6.60227,9.41161,9.39434,0,1.03471,0.70254,0,0,0.678974,ZOFZOL_clean,2394.95,3527.307378,0.70254,1.03471,3.5344,25.8688,
2238.01,29351.2,10.75924,12.72726,12.72726,0,1.23626,0.69904,0,0,0.565447,ZOFZUR_clean,2238.01,3957.948313,0.69904,1.23626,2.4025,23.994,
0,1430.27,3.23876,4.05883,4.05716,49.4548,0,0,0.0554583,0.09376,1.69064,ZOHBEF_clean,49.4548,29.25211754,0.09376,0.0554583,1.2769,29.0862,
0,1394.43,3.17776,4.01075,4.01075,30.7255,0,0,0.0481069,0.08946,1.85961,ZOHBUV_clean,30.7255,16.52255043,0.08946,0.0481069,1.5376,25.5936,
1104.92,1249.19,4.54083,6.0596,6.0596,0,0.345909,0.40064,0,0,1.15823,ZOMNEW_clean,1104.92,953.9728724,0.40064,0.345909,3.69405,23.1384,
1127.37,1280.28,4.62522,6.19749,5.73387,0,0.3562,0.40254,0,0,1.13009,ZOMNIA_clean,1127.37,997.5931121,0.40254,0.3562,3.69405,26.7684,
1035.89,1179.94,4.50355,5.94125,5.94125,0,0.44011,0.38118,0,0,0.866102,ZOMNOG_clean,1035.89,1196.036956,0.38118,0.44011,2.7225,27.324,
1085.31,1226.87,4.51773,6.06034,6.06034,0,0.369221,0.3915,0,0,1.06034,ZOMNUM_clean,1085.31,1023.54905,0.3915,0.369221,2.73905,21.4184,
0,2717.53,2.56646,4.27204,4.25666,79.1578,0,0,0.0406063,0.06312,1.55444,ZOMSOL_clean,79.1578,50.92367669,0.06312,0.0406063,2.8561,25.77813333,
1911.43,4708.98,5.98326,7.50517,7.50517,0,0.268115,0.48866,0,0,1.82257,ZOQFIW_clean,1911.43,1048.755329,0.48866,0.268115,3.61,26.144,
1816.57,9142.27,7.86083,12.24911,11.20224,0,1.05501,0.64952,0,0,0.615655,ZOQZAI_clean,1816.57,2950.629817,0.64952,1.05501,3.61,24.11733333,
300.687,4465.75,3.75238,4.77881,4.76637,0,0.103387,0.14824,0,0,1.43383,ZOTKAW_clean,300.687,209.7089613,0.14824,0.103387,1.5376,25.5936,
1538.02,5110.41,4.03954,6.93984,6.93984,0,0.554988,0.4797,0,0,0.864343,ZOXFEZ_clean,1538.02,1779.409332,0.4797,0.554988,2.8561,30.8256,
1103.79,2243.08,4.16129,6.81689,6.80143,0,0.247928,0.3328,0,0,1.34232,ZOXGOK_clean,1103.79,822.3001967,0.3328,0.247928,3.61,19.608,
0,8122.27,3.352,6.36133,6.36133,440.851,0,0,0.142784,0.17724,1.24131,ZOXGUQ_clean,440.851,355.1498014,0.17724,0.142784,3.6481,21.8504,
0,1929.09,3.15004,5.96521,5.78672,442.657,0,0,0.105505,0.20544,1.9472,ZOXTEN_clean,442.657,227.3300123,0.20544,0.105505,2.1177,25.8936,
0,1934.62,3.14053,5.95588,5.93808,425.053,0,0,0.101424,0.19774,1.94964,ZOXTIR_clean,425.053,218.0161466,0.19774,0.101424,2.13005,23.1588,
0,1922.31,3.12657,5.93888,5.92099,418.36,0,0,0.0999954,0.1982,1.98209,ZOXTOX_clean,418.36,211.070133,0.1982,0.0999954,1.96625,21.714,
0,1928.06,3.22574,5.84263,5.70759,411.117,0,0,0.103784,0.19774,1.90531,ZOXTUD_clean,411.117,215.7743359,0.19774,0.103784,2.3722,29.6256,
0,1904.73,3.34055,3.9922,3.95422,55.2195,0,0,0.0562389,0.08592,1.52777,ZOYKAB_clean,55.2195,36.14385673,0.08592,0.0562389,2.4025,29.326,
0,1197.94,3.28005,5.38578,5.38076,866.072,0,0,0.253421,0.33028,1.30329,ZOYKEF_clean,866.072,664.5274651,0.33028,0.253421,2.4025,26.66,
0,2223.55,3.48746,4.77783,4.76506,249.506,0,0,0.0968688,0.16534,1.70684,ZOZCIC_clean,249.506,146.1800755,0.16534,0.0968688,1.9044,39.0402,
0,1927.93,3.46421,4.08199,4.07007,92.0174,0,0,0.0650996,0.09826,1.50938,ZOZKAC_clean,92.0174,60.96370695,0.09826,0.0650996,2.4025,29.326,
939.334,10309.8,6.83418,7.97254,7.97254,20.2552,0.254653,0.28582,0.0104598,0.01174,1.12239,ZOZKEG_clean,959.5892,854.9516656,0.29756,0.2651128,2.4025,29.326,
